stop_id,stop_name,stop_lat,stop_lon
8230DB001963,"Woodford Hill, stop 1963",53.32003814,-6.378541273
8230DB001964,"Woodford Walk, stop 1964",53.32321009,-6.378481047
8230DB001965,"Woodford Grove, stop 1965",53.32386831,-6.37929675
8230DB001966,"Woodford Hill, stop 1966",53.32054306,-6.377996756
8230DB001968,"Monastery Road, stop 1968",53.31951373,-6.382283708
8230DB001969,"Monastery Walk, stop 1969",53.31981048,-6.384283876
8230DB001970,"Floraville Avenue, stop 1970",53.32074248,-6.389397339
8230DB001971,"Laurel Park, stop 1971",53.32112631,-6.391199195
8230DB001972,"Monastery Road, stop 1972",53.3210323,-6.390227029
8230DB001973,"Monastery Rise, stop 1973",53.32007192,-6.385669974
8230DB001974,"Monastery Heath, stop 1974",53.31958949,-6.381905585
8230DB001975,"Mount Talbot, stop 1975",53.3179325,-6.372422074
8230DB001977,"Red Cow Hotel, stop 1977",53.32054682,-6.361830112
8230DB001978,"Robin Hood Ind Est, stop 1978",53.32212215,-6.357431512
8230DB001980,"J F Kennedy Drive, stop 1980",53.32492586,-6.349577489
8230DB002109,"Knockmeenagh Lane, stop 2109",53.31337181,-6.387363612
8230DB002110,"Newlands Cross, stop 2110",53.31464736,-6.39196818
8230DB002111,"Clondalkin Church, stop 2111",53.31915877,-6.392594101
8230DB002112,"Clondalkin Main St, stop 2112",53.32067032,-6.393377886
8230DB002114,"Ninth Lock Road, stop 2114",53.32421455,-6.395601595
8230DB002115,"Oakfield, stop 2115",53.3256299,-6.39524824
8230DB002116,"Michael Collins Pk, stop 2116",53.32825043,-6.396290895
8230DB002117,"Station Road, stop 2117",53.32984572,-6.39795765
8230DB002118,"Neilstown Road, stop 2118",53.33562399,-6.400564075
8230DB002119,"St Peter School, stop 2119",53.33704793,-6.400180428
8230DB002120,"Collinstown College, stop 2120",53.34116327,-6.399425654
8230DB002121,"Rowlagh, stop 2121",53.34387558,-6.398603156
8230DB002123,"St Mark's Avenue, stop 2123",53.34717603,-6.398073913
8230DB002124,"Neilstown Road, stop 2124",53.34695842,-6.397931873
8230DB002125,"Harelawn Green, stop 2125",53.34558678,-6.398193575
8230DB002126,"Rowlagh, stop 2126",53.34393544,-6.39837563
8230DB002127,"Collinstown College, stop 2127",53.34157147,-6.399034915
8230DB002128,"Neilstown Avenue, stop 2128",53.33966666,-6.399752018
8230DB002129,"Moorefield Drive, stop 2129",53.33572837,-6.400304898
8230DB002130,"Station Road, stop 2130",53.32972369,-6.397571863
8230DB002133,"Dunawley, stop 2133",53.32480454,-6.403400768
8230DB002134,"Lealand Drive, stop 2134",53.32162695,-6.412465947
8230DB002135,"Mill Court Avenue, stop 2135",53.32130673,-6.414744473
8230DB002136,"Bawnogue Church, stop 2136",53.3249265,-6.412538606
8230DB002137,"Lindisfarne, stop 2137",53.326398,-6.41234886
8230DB002138,"Lindisfarne Drive, stop 2138",53.32855823,-6.41393513
8230DB002139,"Melrose, stop 2139",53.32871727,-6.417112082
8230DB002140,"Deansrath Grove, stop 2140",53.32954985,-6.422291023
8230DB002141,"St Cuthberts Road, stop 2141",53.32840757,-6.424269894
8230DB002142,"Kilmahuddrick Estate, stop 2142",53.32720193,-6.424854792
8230DB002143,"Grange View, stop 2143",53.32505934,-6.425954546
8230DB002145,"St Ronan's, stop 2145",53.32312702,-6.424599583
8230DB002146,"Old Castle Drive, stop 2146",53.32408231,-6.42615564
8230DB002147,"Kilmahuddrick Avenue, stop 2147",53.32684674,-6.425183145
8230DB002148,"Kilcronan Estate, stop 2148",53.32879327,-6.424210639
8230DB002149,"Deansrath Grove, stop 2149",53.32956826,-6.421644753
8230DB002150,"Melrose, stop 2150",53.32873006,-6.416721259
8230DB002151,"Lindisfarne Drive, stop 2151",53.32861452,-6.414113203
8230DB002152,"Bawnogue Road, stop 2152",53.32751095,-6.411556881
8230DB002153,"Newlife Church, stop 2153",53.32498739,-6.412386224
8230DB002154,"Lealand Drive, stop 2154",53.32342343,-6.410357676
8230DB002156,"New Nangor Road, stop 2156",53.32540236,-6.402402645
8230DB002158,"Oakfield, stop 2158",53.32548495,-6.395163606
8230DB002159,"Clondalkin Garda Stn, stop 2159",53.32322072,-6.393882529
8230DB002160,"Convent Road, stop 2160",53.31957314,-6.394664957
8230DB002161,"Clondalkin Church, stop 2161",53.31837259,-6.394950177
8230DB002162,"St John's Road, stop 2162",53.31728638,-6.403756471
8230DB002163,"St John's Close, stop 2163",53.31702283,-6.406227843
8230DB002164,"Westbourne, stop 2164",53.32070263,-6.420020588
8230DB002165,"Rath Gael Estate, stop 2165",53.320211,-6.424301719
8230DB002166,"Castlegrange, stop 2166",53.31996419,-6.42671247
8230DB002167,"Grange Castle GC, stop 2167",53.3182214,-6.435662341
8230DB002168,"St John's Lawn, stop 2168",53.31380144,-6.408644126
8230DB002169,"St John's Road, stop 2169",53.31735618,-6.405615042
8230DB002170,"Corkagh View, stop 2170",53.31736221,-6.403378403
8230DB002172,"Moyle Park College, stop 2172",53.31972687,-6.394734238
8230DB002173,"Laurel Park, stop 2173",53.31855183,-6.392241663
8230DB002174,"Knockmeenagh Road, stop 2174",53.31639901,-6.391226915
8230DB002176,"Newlands Cross, stop 2176",53.31370556,-6.388116451
8230DB002177,"Newlands Cemetery, stop 2177",53.31506326,-6.382842254
8230DB002178,"St Brigids Cottages, stop 2178",53.31595785,-6.37922127
8230DB002201,"Palmerstown Drive, stop 2201",53.35327375,-6.364571165
8230DB002202,"Lucan Road, stop 2202",53.35438177,-6.373301923
8230DB002203,"Palmerstown Avenue, stop 2203",53.35320727,-6.376155793
8230DB002204,"Oakcourt Avenue, stop 2204",53.35001902,-6.377658919
8230DB002205,"Cherry Orchard Hosp, stop 2205",53.34459064,-6.377023963
8230DB002206,"Cherry Orchard Hosp, stop 2206",53.34418679,-6.375747671
8230DB002207,"Kennelsfort Road, stop 2207",53.34675662,-6.379660284
8230DB002208,"Kennelsfort Green, stop 2208",53.34991285,-6.377783119
8230DB002210,"Woodfarm, stop 2210",53.35239183,-6.378319895
8230DB002211,"Palmerstown Avenue, stop 2211",53.35395878,-6.374579915
8230DB002212,"Palmerstown Village, stop 2212",53.35596742,-6.370942994
8230DB002213,"Liffey Valley SC, stop 2213",53.35577765,-6.392072623
8230DB002214,"Clayton Hotel, stop 2214",53.35609004,-6.399932976
8230DB002215,"St Loman's Hospital, stop 2215",53.35820623,-6.408973166
8230DB002216,"Ballyowen Lane, stop 2216",53.35886528,-6.415949824
8230DB002217,"Esker Lane, stop 2217",53.3595962,-6.427040693
8230DB002218,"Roselawn, stop 2218",53.35967652,-6.43246151
8230DB002219,"St Andrews NS, stop 2219",53.36005568,-6.436699507
8230DB002223,"Main Street Lucan, stop 2223",53.35852724,-6.44906001
8230DB002224,"Lucan Village, stop 2224",53.35727793,-6.449751385
8230DB002225,"St Patricks Church, stop 2225",53.34955221,-6.450046763
8230DB002226,"Collins Bridge, stop 2226",53.37027224,-6.456523034
8230DB002227,"St Patricks Church, stop 2227",53.34956392,-6.450256628
8230DB002228,"Collins Bridge, stop 2228",53.37130657,-6.455884502
8230DB002229,"Main St Lucan, stop 2229",53.35860575,-6.448876872
8230DB002232,"Ballydowd Grove, stop 2232",53.35973763,-6.430956834
8230DB002233,"Chalet Gardens, stop 2233",53.3600895,-6.435165776
8230DB002234,"Lucan Retail Park, stop 2234",53.35933655,-6.424390974
8230DB002236,"Hermitage Bridge, stop 2236",53.35886946,-6.410856513
8230DB002239,"Liffey Valley SC, stop 2239",53.35616847,-6.3917274
8230DB002241,"Kennelsfort Road, stop 2241",53.35492926,-6.371268023
8230DB002242,"The Oval, stop 2242",53.35392732,-6.367009818
8230DB002320,"Whitehall Road West, stop 2320",53.31588722,-6.317011266
8230DB002321,"Quarry Drive, stop 2321",53.31340484,-6.320080574
8230DB002322,"Muckross Avenue, stop 2322",53.31023749,-6.32110538
8230DB002323,"Millgate Drive, stop 2323",53.30810755,-6.320483659
8230DB002324,"Whitehall Road West, stop 2324",53.30978686,-6.321018015
8230DB002325,"Limekiln Lane, stop 2325",53.3121175,-6.321211692
8230DB002326,"Quarry Drive, stop 2326",53.31370002,-6.319978931
8230DB002334,"Greenhills Road, stop 2334",53.31553401,-6.33475081
8230DB002335,"Calmount Avenue, stop 2335",53.31165076,-6.343111144
8230DB002336,"Tibradden Drive, stop 2336",53.30885602,-6.345740492
8230DB002337,"Old Tymon Lane, stop 2337",53.30599144,-6.348522243
8230DB002339,"Elmcastle Court, stop 2339",53.3025723,-6.351505034
8230DB002340,"Tymonville, stop 2340",53.30063487,-6.35309504
8230DB002345,"Belgard Retail Park, stop 2345",53.29360885,-6.368981656
8230DB002346,"Belgard Square North, stop 2346",53.29007974,-6.367901104
8230DB002349,"Alderwood, stop 2349",53.28502887,-6.378472384
8230DB002351,"Blessington Road, stop 2351",53.28320557,-6.384525449
8230DB002352,"Jobstown House, stop 2352",53.27753723,-6.397410482
8230DB002353,"Fortunestown Road, stop 2353",53.27915053,-6.401758972
8230DB002355,"Fortunestown Road, stop 2355",53.27927093,-6.40202441
8230DB002357,"Jobstown House, stop 2357",53.27796896,-6.39676451
8230DB002359,"Maplewood Avenue, stop 2359",53.28359003,-6.384375966
8230DB002360,"Alderwood, stop 2360",53.28469482,-6.37968488
8230DB002363,"Belgard Road, stop 2363",53.28980597,-6.368256538
8230DB002364,"Belgard Retail Park, stop 2364",53.29355089,-6.369343894
8230DB002369,"Birchview Avenue, stop 2369",53.29858218,-6.354149222
8230DB002370,"Park View, stop 2370",53.30086761,-6.353026068
8230DB002371,"Kilnamanagh SC, stop 2371",53.3033969,-6.351338226
8230DB002372,"Old Tymon Lane, stop 2372",53.30725688,-6.347738103
8230DB002373,"Kilakee Drive, stop 2373",53.31071163,-6.344738289
8230DB002374,"St Cuthberts Road, stop 2374",53.32152113,-6.422782378
8230DB002377,"Greenhills SC, stop 2377",53.31604708,-6.334160486
8230DB002399,"Fortfield Park, stop 2399",53.30352318,-6.299521781
8230DB002400,"Fortfield Drive, stop 2400",53.30200796,-6.303573141
8230DB002401,"Templeville Road, stop 2401",53.30182196,-6.306296283
8230DB002402,"Templeogue College, stop 2402",53.30325779,-6.311206025
8230DB002403,"Glendown Avenue, stop 2403",53.30507018,-6.316701487
8230DB002404,"Templeville Road, stop 2404",53.30497167,-6.316090144
8230DB002405,"Templeogue College, stop 2405",53.30340258,-6.311275335
8230DB002406,"Fortfield Park, stop 2406",53.30198973,-6.304819222
8230DB002408,"Fortfield Road, stop 2408",53.30399094,-6.299548208
8230DB002420,"Tymonville, stop 2420",53.30118494,-6.351273401
8230DB002421,"Tymon North Road, stop 2421",53.29967033,-6.346395631
8230DB002423,"Tymon Park, stop 2423",53.29826536,-6.342954233
8230DB002424,"Castletymon Green, stop 2424",53.29514948,-6.34122963
8230DB002425,"Castletymon Road, stop 2425",53.29065884,-6.34341366
8230DB002426,"St Aengus Church, stop 2426",53.29320342,-6.342835155
8230DB002427,"Tymon Lane, stop 2427",53.29597971,-6.340822404
8230DB002428,"Tymon Park, stop 2428",53.29833595,-6.343506609
8230DB002429,"Tymon North School, stop 2429",53.29954477,-6.346415485
8230DB002430,"Tymonville Grove, stop 2430",53.30092138,-6.350413332
8230DB002445,"Greenhills Park, stop 2445",53.30811709,-6.339781519
8230DB002446,"St Mel's Avenue, stop 2446",53.30834648,-6.340117766
8230DB002447,"St Aengus Church, stop 2447",53.29298553,-6.342678578
8230DB002454,"St James's Road, stop 2454",53.31264652,-6.332011698
8230DB002455,"St Brendan's Cres, stop 2455",53.3116408,-6.337228544
8230DB002456,"St Killian's Avenue, stop 2456",53.31002989,-6.33966227
8230DB002457,"Limekiln Avenue, stop 2457",53.30727977,-6.337097907
8230DB002458,"St James's Road, stop 2458",53.30719119,-6.337191386
8230DB002459,"St Killian's Avenue, stop 2459",53.31035955,-6.339454382
8230DB002460,"St Brendan's Cres, stop 2460",53.31218897,-6.336576909
8230DB002461,"St Joseph's Road, stop 2461",53.31274537,-6.332653189
8230DB002515,"Cherryfield Way, stop 2515",53.29134436,-6.312816063
8230DB002516,"Cremore, stop 2516",53.29022327,-6.315530273
8230DB002517,"Green Acre Court, stop 2517",53.28921498,-6.318599903
8230DB002518,"Knocklyon Avenue, stop 2518",53.28853245,-6.324386536
8230DB002520,"Ballycullen Road, stop 2520",53.28607779,-6.332656873
8230DB002521,"Woodlawn Park, stop 2521",53.28471933,-6.335784397
8230DB002522,"Firhouse Centre, stop 2522",53.28142223,-6.342346246
8230DB002523,"Firhouse College, stop 2523",53.27710694,-6.34875138
8230DB002524,"Ballycullen Drive, stop 2524",53.27837374,-6.346768066
8230DB002532,"Old Bawn Centre, stop 2532",53.27560359,-6.354432442
8230DB002533,"Parkwood Lawn, stop 2533",53.27750839,-6.357643304
8230DB002534,"Old Bawn Terrace, stop 2534",53.27892868,-6.358308657
8230DB002535,"Seskin View Road, stop 2535",53.28101333,-6.358918603
8230DB002536,"Old Bawn Court, stop 2536",53.28295485,-6.359579081
8230DB002538,"The Crescent, stop 2538",53.28153457,-6.358913627
8230DB002539,"Kiltipper Road, stop 2539",53.2765355,-6.356181079
8230DB002540,"Old Bawn Centre, stop 2540",53.2755316,-6.35377543
8230DB002542,"Firhouse College, stop 2542",53.27679303,-6.35009807
8230DB002544,"Woodlawn, stop 2544",53.28487268,-6.335823432
8230DB002545,"Monalea Wood, stop 2545",53.28625724,-6.332634887
8230DB002547,"Knocklyon Avenue, stop 2547",53.28910477,-6.323539151
8230DB002548,"Green Acre Court, stop 2548",53.28950276,-6.317973605
8230DB002550,"Cheeverstown House, stop 2550",53.29479059,-6.314990504
8230DB002551,"Tallaght Road, stop 2551",53.29306798,-6.321583811
8230DB002553,"Basketball Arena, stop 2553",53.28968909,-6.333806232
8230DB002554,"Glenview Park, stop 2554",53.28904029,-6.339486368
8230DB002555,"Blessington Road, stop 2555",53.28878993,-6.349290813
8230DB002556,"Tallaght Youth C, stop 2556",53.28816601,-6.355524602
8230DB002557,"Tallaght Village, stop 2557",53.28850642,-6.363281249
8230DB002558,"Killinarden Estate, stop 2558",53.28024945,-6.383932116
8230DB002559,"Health Care Centre, stop 2559",53.27638048,-6.378994724
8230DB002560,"Cushlawn Park, stop 2560",53.27390226,-6.379838215
8230DB002561,"Donomore Crescent, stop 2561",53.2727603,-6.384439548
8230DB002562,"Sacred Heart FC, stop 2562",53.27318507,-6.387932135
8230DB002564,"Killinarden Heights, stop 2564",53.2737655,-6.391643858
8230DB002566,"Killinarden School, stop 2566",53.27775591,-6.394958014
8230DB002567,"Hazelgrove, stop 2567",53.27576591,-6.394687695
8230DB002568,"Killinarden Heights, stop 2568",53.27372358,-6.390535859
8230DB002569,"Donomore Avenue, stop 2569",53.27309171,-6.386346283
8230DB002570,"Health Care Centre, stop 2570",53.27624655,-6.379059773
8230DB002571,"Killinarden Estate, stop 2571",53.28061184,-6.384143392
8230DB002573,"Kiltalown Cottages, stop 2573",53.27427537,-6.406859019
8230DB002574,"De Selby Estate, stop 2574",53.27456075,-6.410731975
8230DB002575,"Corbally Vale, stop 2575",53.27715801,-6.418823085
8230DB002577,"Corbally Bridge, stop 2577",53.27173111,-6.432577456
8230DB002578,"Rosedale, stop 2578",53.26979696,-6.435181989
8230DB002579,"Meagan's Lane, stop 2579",53.26742102,-6.438372083
8230DB002583,"St Brigid's Home, stop 2583",53.25518887,-6.449428945
8230DB002584,"Crooksling, stop 2584",53.25769752,-6.448124134
8230DB002585,"Slade Hill, stop 2585",53.26462454,-6.442401613
8230DB002586,"Meagan's Lane, stop 2586",53.26746692,-6.43844537
8230DB002587,"Rosedale, stop 2587",53.27027598,-6.434699713
8230DB002588,"Corbally Bridge, stop 2588",53.27172489,-6.432787592
8230DB002589,"The Enbankment, stop 2589",53.27408423,-6.425623987
8230DB002590,"Belfry Downs, stop 2590",53.27514543,-6.415493584
8230DB002591,"De Selby Estate, stop 2591",53.27461086,-6.410445221
8230DB002592,"Kiltalown Cottages, stop 2592",53.2743035,-6.406273192
8230DB002594,"Lifegate Church, stop 2594",53.28828766,-6.356524889
8230DB002595,"Bancroft Road, stop 2595",53.288987,-6.348593231
8230DB002596,"Glenview Lawn, stop 2596",53.28980635,-6.340926653
8230DB002597,"Basketball Arena, stop 2597",53.28944973,-6.335330532
8230DB002599,"Spawell Centre, stop 2599",53.29344189,-6.32132913
8230DB002600,"Cheeverstown House, stop 2600",53.29575584,-6.31333228
8230DB002601,"Brichview Close, stop 2601",53.29743294,-6.354238422
8230DB002602,"Avonmore Park, stop 2602",53.28429492,-6.344034809
8230DB002603,"Bankcroft, stop 2603",53.28925518,-6.35759773
8230DB002604,"Village Green, stop 2604",53.28681493,-6.361846019
8230DB002605,"St Maelruan's Park, stop 2605",53.28405597,-6.359911848
8230DB002606,"Seskin View Road, stop 2606",53.28068704,-6.356111721
8230DB002607,"Millbrook Lawns, stop 2607",53.28162224,-6.350286956
8230DB002608,"Avonmore Road, stop 2608",53.28271927,-6.347725124
8230DB002609,"Avonmore Drive, stop 2609",53.28478528,-6.343100957
8230DB002610,"Bolbrook, stop 2610",53.28746131,-6.340987521
8230DB002611,"Bolbrook, stop 2611",53.2869171,-6.340633633
8230DB002613,"Homelawn Road, stop 2613",53.28250533,-6.347853357
8230DB002614,"Seskin View Road, stop 2614",53.28142959,-6.350654306
8230DB002615,"New Bawn Park, stop 2615",53.28068259,-6.355137104
8230DB002616,"St Maelruan's Park, stop 2616",53.28464121,-6.360639339
8230DB002617,"Village Green, stop 2617",53.28671022,-6.362075008
8230DB002618,"Belgard, stop 2618",53.29875461,-6.371291076
8230DB002619,"Belgard Road, stop 2619",53.30267514,-6.376693495
8230DB002620,"Belgard, stop 2620",53.29872151,-6.370842245
8230DB002621,"Kilclare, stop 2621",53.2821328,-6.389604965
8230DB002622,"Tallaght LC, stop 2622",53.28380906,-6.392601471
8230DB002623,"Whitebrook, stop 2623",53.28553006,-6.394921607
8230DB002624,"Rossfield, stop 2624",53.28876458,-6.400185166
8230DB002626,"Brookview Road, stop 2626",53.28592129,-6.407340673
8230DB002628,"Brookfield Road, stop 2628",53.28887111,-6.404111054
8230DB002629,"Fettercairn Crescent, stop 2629",53.28820444,-6.398631171
8230DB002631,"Raheen Drive, stop 2631",53.28219617,-6.3889727
8230DB002632,"Greenhills Road, stop 2632",53.28912228,-6.357737825
8230DB002633,"Airton Road, stop 2633",53.29409118,-6.355672026
8230DB002669,"Swiftbrook Avenue, stop 2669",53.28500611,-6.406114868
8230DB002673,"Cherry Orchard IE, stop 2673",53.34377941,-6.37289456
8230DB002674,"Sports Club, stop 2674",53.34756006,-6.389212663
8230DB002675,"Harelawn, stop 2675",53.34778895,-6.395527539
8230DB002676,"Wood Avens, stop 2676",53.33662312,-6.404701207
8230DB002678,"Rowlagh, stop 2678",53.34350401,-6.407102633
8230DB002679,"Rowlagh Crescent, stop 2679",53.34155623,-6.40797119
8230DB002680,"Foxdene Gardens, stop 2680",53.33876117,-6.407985208
8230DB002681,"Fonthill Road, stop 2681",53.34174508,-6.407979172
8230DB002682,"St Mark's Grove, stop 2682",53.34559234,-6.406664314
8230DB002685,"Coldcut Road, stop 2685",53.34795509,-6.395851745
8230DB002686,"Sports Club, stop 2686",53.34765219,-6.388713524
8230DB002687,"Cherry Orchard IE, stop 2687",53.34396112,-6.373037829
8230DB002725,"Westgate Park, stop 2725",53.31082837,-6.354473517
8230DB002733,"Ballymount Ind Est, stop 2733",53.31640351,-6.342972068
8230DB002734,"Ballymount Drive, stop 2734",53.31638501,-6.345524361
8230DB002735,"Crosslands Park, stop 2735",53.31378268,-6.356881273
8230DB002736,"Ballymount Retail C, stop 2736",53.31237261,-6.357610787
8230DB002737,"Sylvan Drive, stop 2737",53.30497259,-6.365907624
8230DB002738,"Kingswood Comm Cen, stop 2738",53.3063743,-6.367189601
8230DB002739,"St Killian's School, stop 2739",53.30724016,-6.370037714
8230DB002740,"Kingswood Avenue, stop 2740",53.30407226,-6.376985608
8230DB002741,"Cookstown Road, stop 2741",53.30190866,-6.379153237
8230DB002742,"Belgard Heights, stop 2742",53.30005304,-6.382824345
8230DB002743,"Ard Mhuire School, stop 2743",53.29844519,-6.386215739
8230DB002745,"Cairnwood Avenue, stop 2745",53.29361887,-6.388227832
8230DB002746,"St Mark's School, stop 2746",53.29134349,-6.387458474
8230DB002747,"St Mark's GAA Club, stop 2747",53.28926196,-6.387731867
8230DB002748,"Maplewood Road, stop 2748",53.28595442,-6.389731218
8230DB002750,"Springfield PO, stop 2750",53.28655388,-6.38952869
8230DB002751,"St Mark's GAA Club, stop 2751",53.28891465,-6.387969938
8230DB002752,"St Mark's School, stop 2752",53.29097942,-6.387787192
8230DB002754,"Alpine Rise, stop 2754",53.29810315,-6.386843748
8230DB002755,"Belgard Heights, stop 2755",53.30004077,-6.383244905
8230DB002756,"Old Belgard Road, stop 2756",53.30233293,-6.378627022
8230DB002762,"Newlands Golf Club, stop 2762",53.31118108,-6.389532216
8230DB002763,"Newlands Golf Club, stop 2763",53.30880937,-6.386290044
8230DB002764,"Kingswood Avenue, stop 2764",53.30436483,-6.376689416
8230DB002765,"St Killian's Church, stop 2765",53.3070655,-6.368438731
8230DB002766,"Sylvan Close, stop 2766",53.30455606,-6.365683449
8230DB002767,"Westgate Park, stop 2767",53.31065272,-6.3541201
8230DB002768,"Ballymount Road, stop 2768",53.3137864,-6.357151281
8230DB002769,"Ballymount Avenue, stop 2769",53.31491716,-6.353115528
8230DB002770,"Ballymount Drive, stop 2770",53.31654168,-6.345803478
8230DB002771,"Ballymount Ind Est, stop 2771",53.31653221,-6.342531812
8230DB002772,"Ballymount Retail C, stop 2772",53.31233018,-6.35779251
8230DB002773,"Ballymount Square, stop 2773",53.31722187,-6.337191696
8230DB002919,"Willbrook Road, stop 2919",53.29592427,-6.285436564
8230DB002920,"Otterbrook, stop 2920",53.29381368,-6.287426291
8230DB002921,"Willbrook Park, stop 2921",53.29127273,-6.289493016
8230DB002922,"Fonthill Park, stop 2922",53.28913014,-6.290508608
8230DB002923,"Glendoher Road, stop 2923",53.28718968,-6.291831012
8230DB002924,"Everton Hall, stop 2924",53.28582821,-6.294045133
8230DB002925,"Ballyboden Road, stop 2925",53.28334382,-6.296303789
8230DB002927,"Edmondstown Road, stop 2927",53.27713505,-6.297075602
8230DB002929,"Edmondstown Golf, stop 2929",53.2718329,-6.299025644
8230DB002930,"Kilmashogue Cemetery, stop 2930",53.26790473,-6.298372002
8230DB002933,"Rockbrook, stop 2933",53.26187088,-6.297547276
8230DB002934,"Rockbrook, stop 2934",53.26209738,-6.297673191
8230DB002935,"The Merry Ploughboy, stop 2935",53.26413077,-6.297187659
8230DB002936,"Kilmashogue Cemetery, stop 2936",53.26609935,-6.297829035
8230DB002937,"Edmondstown NS, stop 2937",53.26864798,-6.298807256
8230DB002938,"Edmondstown Golf, stop 2938",53.27164533,-6.29910806
8230DB002940,"Moyville, stop 2940",53.28035869,-6.297487309
8230DB002941,"Ballyboden Road, stop 2941",53.2830891,-6.296718861
8230DB002942,"Hillside Park, stop 2942",53.28492909,-6.295280822
8230DB002943,"Glendoher Road, stop 2943",53.28728101,-6.291932363
8230DB002944,"Edenbrook Court, stop 2944",53.29003463,-6.29027749
8230DB002945,"Fairbrook Lawn, stop 2945",53.29167611,-6.289416896
8230DB002946,"Willbrook Road, stop 2946",53.29451285,-6.287293306
8230DB002947,"Rathfarnham Church, stop 2947",53.29625383,-6.285228332
8230DB002948,"Ballyboden Crescent, stop 2948",53.28195272,-6.295819227
8230DB002949,"Moyville Lawns, stop 2949",53.2816733,-6.293250826
8230DB002950,"Pearse Brothers Park, stop 2950",53.28179341,-6.288461914
8230DB002954,"Whitechurch Green, stop 2954",53.2780415,-6.286317462
8230DB002955,"Ballyboden Church, stop 2955",53.27787197,-6.289533367
8230DB002956,"Glenmore Park, stop 2956",53.27812019,-6.286164354
8230DB002965,"Whitechurch Road, stop 2965",53.28030415,-6.28427735
8230DB002966,"Hermitage Avenue, stop 2966",53.28247407,-6.278926286
8230DB002967,"Eden Avenue, stop 2967",53.2813395,-6.276917275
8230DB002968,"Three Rock Rovers, stop 2968",53.28032933,-6.273568645
8230DB002980,"Three Rock Rovers, stop 2980",53.28001653,-6.273071367
8230DB002981,"Eden Avenue, stop 2981",53.2812724,-6.277249911
8230DB002983,"Pearse Brothers Park, stop 2983",53.28161858,-6.287554071
8230DB002984,"Moyville Lawns, stop 2984",53.28154371,-6.293615923
8230DB002991,"Hermitage Avenue, stop 2991",53.28331662,-6.279387351
8230DB002992,"St Enda's Park, stop 2992",53.28462799,-6.281194445
8230DB003003,"Mount Carmel Church, stop 3003",53.28032236,-6.340169314
8230DB003004,"Ballycullen Avenue, stop 3004",53.28214637,-6.340773498
8230DB003005,"Carriglea Avenue, stop 3005",53.27855073,-6.342037492
8230DB003006,"Glenlyon Park, stop 3006",53.27875011,-6.331202595
8230DB003007,"Greenfield Park, stop 3007",53.27591746,-6.331103021
8230DB003365,"St Mary's Church, stop 3365",53.3596569,-6.439193112
8230DB003366,"Lucan Heights, stop 3366",53.35817573,-6.44139564
8230DB003367,"Lucan Village, stop 3367",53.35642918,-6.448760619
8230DB003368,"Finnstown Abbey, stop 3368",53.3445579,-6.449582115
8230DB003370,"Finnstown Abbey, stop 3370",53.34447042,-6.447692905
8230DB003372,"Lucan Village, stop 3372",53.35656433,-6.448094691
8230DB003373,"Lucan Heights, stop 3373",53.35808279,-6.441849744
8230DB003374,"St Mary's Church, stop 3374",53.35963427,-6.439524473
8230DB003376,"Nangor Crescent, stop 3376",53.32157234,-6.407694491
8230DB003377,"Cherrywood Drive, stop 3377",53.32097233,-6.410553862
8230DB003378,"Old Church Avenue, stop 3378",53.31969828,-6.414774073
8230DB003379,"Cherrywood Park, stop 3379",53.31906508,-6.4192105
8230DB003383,"Kilcarberry, stop 3383",53.31848482,-6.445499141
8230DB003384,"Ballybane Green, stop 3384",53.3195769,-6.449992521
8230DB003385,"Clutterland, stop 3385",53.32096231,-6.457717827
8230DB003386,"Peamount Road, stop 3386",53.31898257,-6.463102737
8230DB003387,"The Lodge, stop 3387",53.31849327,-6.466287379
8230DB003389,"Peamount Hospital, stop 3389",53.31573243,-6.480209455
8230DB003390,"Peamount, stop 3390",53.31318343,-6.488269187
8230DB003392,"Westmanstown, stop 3392",53.30822383,-6.495512298
8230DB003393,"Cornerpark, stop 3393",53.30390603,-6.499505275
8230DB003394,"Glebe Close, stop 3394",53.30056434,-6.501077764
8230DB003396,"Newcastle, stop 3396",53.29975207,-6.499380852
8230DB003397,"Orchard Grove, stop 3397",53.29963646,-6.496624339
8230DB003398,"Alymer Road, stop 3398",53.2980706,-6.49361882
8230DB003399,"Newcastle Manor, stop 3399",53.29605495,-6.492009547
8230DB003400,"Newcastle Manor, stop 3400",53.29538072,-6.490578143
8230DB003401,"Aylmer Road, stop 3401",53.29775805,-6.493779843
8230DB003402,"Orchard Grove, stop 3402",53.29960676,-6.497120483
8230DB003403,"Newcastle, stop 3403",53.29977614,-6.500580258
8230DB003404,"Peamount Road, stop 3404",53.30096095,-6.501168898
8230DB003405,"Cornerpark, stop 3405",53.30360492,-6.499860935
8230DB003406,"Westmanstown, stop 3406",53.30593567,-6.497948581
8230DB003407,"Keeloges, stop 3407",53.31125725,-6.49088847
8230DB003408,"Peamount, stop 3408",53.31227387,-6.489546953
8230DB003409,"Peamount Hospital, stop 3409",53.31595493,-6.480036452
8230DB003410,"Westmanstown, stop 3410",53.3078623,-6.496065225
8230DB003411,"The Lodge, stop 3411",53.31825504,-6.467331589
8230DB003412,"Clutterland, stop 3412",53.31965594,-6.461652573
8230DB003413,"New Nangor Road, stop 3413",53.32116383,-6.458010773
